"","gdc_file_id","total","alt","sample_id","study","tumor_normal"
"419","af3648d6-c774-48cc-9428-adc00402a562","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/62/af3648d6-c774-48cc-9428-adc00402a562/tcga1_in2334_att0/af3648d6-c774-48cc-9428-adc00402a562!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/62/af3648d6-c774-48cc-9428-adc00402a562/tcga1_in2334_att0/af3648d6-c774-48cc-9428-adc00402a562!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AA-3516-11A-01R-A32Z-07","COAD","normal"
"420","d2996de7-e6d1-493b-bbcb-479901279162","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/62/d2996de7-e6d1-493b-bbcb-479901279162/tcga1_in6124_att1/d2996de7-e6d1-493b-bbcb-479901279162!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/62/d2996de7-e6d1-493b-bbcb-479901279162/tcga1_in6124_att1/d2996de7-e6d1-493b-bbcb-479901279162!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BH-A0E1-11A-13R-A089-07","BRCA","normal"
"421","1fbd0805-13ae-4a82-8b94-640e1c921262","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/62/1fbd0805-13ae-4a82-8b94-640e1c921262/tcga1_in8646_att2/1fbd0805-13ae-4a82-8b94-640e1c921262!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/62/1fbd0805-13ae-4a82-8b94-640e1c921262/tcga1_in8646_att2/1fbd0805-13ae-4a82-8b94-640e1c921262!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-FL-A1YH-11A-11R-A16F-07","UCEC","normal"
"422","b8000243-8345-4d62-9cce-6a5904fb4462","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/62/b8000243-8345-4d62-9cce-6a5904fb4462/tcga1_in9916_att2/b8000243-8345-4d62-9cce-6a5904fb4462!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/62/b8000243-8345-4d62-9cce-6a5904fb4462/tcga1_in9916_att2/b8000243-8345-4d62-9cce-6a5904fb4462!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BQ-7045-11A-01R-1965-07","KIRP","normal"
"423","afa4fb45-c83d-411b-b8d8-79c736be56f1","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f1/afa4fb45-c83d-411b-b8d8-79c736be56f1/tcga1_in10578_att1/afa4fb45-c83d-411b-b8d8-79c736be56f1!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f1/afa4fb45-c83d-411b-b8d8-79c736be56f1/tcga1_in10578_att1/afa4fb45-c83d-411b-b8d8-79c736be56f1!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-FL-A1YU-11A-11R-A32Y-07","UCEC","normal"
"424","f2f62439-c57e-4133-a721-36a0e2b5aad5","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/d5/f2f62439-c57e-4133-a721-36a0e2b5aad5/tcga1_in3606_att0/f2f62439-c57e-4133-a721-36a0e2b5aad5!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/d5/f2f62439-c57e-4133-a721-36a0e2b5aad5/tcga1_in3606_att0/f2f62439-c57e-4133-a721-36a0e2b5aad5!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-B0-5701-11A-01R-1541-07","KIRC","normal"
"425","d6fc71fd-41cc-467a-9762-2f0950c6e4d5","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/d5/d6fc71fd-41cc-467a-9762-2f0950c6e4d5/tcga1_in4145_att1/d6fc71fd-41cc-467a-9762-2f0950c6e4d5!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/d5/d6fc71fd-41cc-467a-9762-2f0950c6e4d5/tcga1_in4145_att1/d6fc71fd-41cc-467a-9762-2f0950c6e4d5!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AA-3518-11A-01R-1672-07","COAD","normal"
"426","d52d0a66-d871-430e-8330-b4834ff4c6f4","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f4/d52d0a66-d871-430e-8330-b4834ff4c6f4/tcga1_in6185_att1/d52d0a66-d871-430e-8330-b4834ff4c6f4!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f4/d52d0a66-d871-430e-8330-b4834ff4c6f4/tcga1_in6185_att1/d52d0a66-d871-430e-8330-b4834ff4c6f4!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-E8-A2JQ-11A-11R-A180-07","THCA","normal"
"427","fde4ed41-6a69-423c-8260-021ce0378af4","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f4/fde4ed41-6a69-423c-8260-021ce0378af4/tcga1_in7724_att1/fde4ed41-6a69-423c-8260-021ce0378af4!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/f4/fde4ed41-6a69-423c-8260-021ce0378af4/tcga1_in7724_att1/fde4ed41-6a69-423c-8260-021ce0378af4!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-DD-A3A3-11A-11R-A22L-07","LIHC","normal"
"428","3c66a8fd-5769-4ed0-8de3-f5a693d77384","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/84/3c66a8fd-5769-4ed0-8de3-f5a693d77384/tcga1_in849_att0/3c66a8fd-5769-4ed0-8de3-f5a693d77384!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/84/3c66a8fd-5769-4ed0-8de3-f5a693d77384/tcga1_in849_att0/3c66a8fd-5769-4ed0-8de3-f5a693d77384!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CJ-6033-11A-01R-1858-07","KIRC","normal"
"429","ffa5b992-ad5f-4527-b79b-b5ea62721684","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/84/ffa5b992-ad5f-4527-b79b-b5ea62721684/tcga1_in2261_att0/ffa5b992-ad5f-4527-b79b-b5ea62721684!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/84/ffa5b992-ad5f-4527-b79b-b5ea62721684/tcga1_in2261_att0/ffa5b992-ad5f-4527-b79b-b5ea62721684!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AJ-A3NH-11A-11R-A22K-07","UCEC","normal"
"430","e112fbfc-f85e-43e3-b3fe-552b261c7c84","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/84/e112fbfc-f85e-43e3-b3fe-552b261c7c84/tcga1_in5454_att1/e112fbfc-f85e-43e3-b3fe-552b261c7c84!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/84/e112fbfc-f85e-43e3-b3fe-552b261c7c84/tcga1_in5454_att1/e112fbfc-f85e-43e3-b3fe-552b261c7c84!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BH-A18L-11A-42R-A12D-07","BRCA","normal"
"431","f2f93096-8eda-4c48-9dfc-1c0df505137e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/7e/f2f93096-8eda-4c48-9dfc-1c0df505137e/tcga1_in1563_att0/f2f93096-8eda-4c48-9dfc-1c0df505137e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/7e/f2f93096-8eda-4c48-9dfc-1c0df505137e/tcga1_in1563_att0/f2f93096-8eda-4c48-9dfc-1c0df505137e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-E9-A1N6-11A-32R-A144-07","BRCA","normal"
"432","7cf39306-5272-4e60-8dbe-0a418641357e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/7e/7cf39306-5272-4e60-8dbe-0a418641357e/tcga1_in4588_att1/7cf39306-5272-4e60-8dbe-0a418641357e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/7e/7cf39306-5272-4e60-8dbe-0a418641357e/tcga1_in4588_att1/7cf39306-5272-4e60-8dbe-0a418641357e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-49-6745-11A-01R-1858-07","LUAD","normal"
"433","10e55344-362e-4982-b9ef-be428086d27e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/7e/10e55344-362e-4982-b9ef-be428086d27e/tcga1_in5005_att1/10e55344-362e-4982-b9ef-be428086d27e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/7e/10e55344-362e-4982-b9ef-be428086d27e/tcga1_in5005_att1/10e55344-362e-4982-b9ef-be428086d27e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CZ-5469-11A-01R-1503-07","KIRC","normal"
"434","e163cfa5-fd16-4ec1-9f8e-13faa02c6ad1","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/d1/e163cfa5-fd16-4ec1-9f8e-13faa02c6ad1/tcga1_in7646_att1/e163cfa5-fd16-4ec1-9f8e-13faa02c6ad1!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/d1/e163cfa5-fd16-4ec1-9f8e-13faa02c6ad1/tcga1_in7646_att1/e163cfa5-fd16-4ec1-9f8e-13faa02c6ad1!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-IN-7806-11A-01R-2055-13","STAD","normal"
"435","7d119f66-6acb-4a78-a0f7-d90ed6d1fa50","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/50/7d119f66-6acb-4a78-a0f7-d90ed6d1fa50/tcga1_in3164_att0/7d119f66-6acb-4a78-a0f7-d90ed6d1fa50!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/50/7d119f66-6acb-4a78-a0f7-d90ed6d1fa50/tcga1_in3164_att0/7d119f66-6acb-4a78-a0f7-d90ed6d1fa50!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BH-A1FG-11B-12R-A13Q-07","BRCA","normal"
"436","aa273c14-f561-46da-a645-429a1112fc50","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/50/aa273c14-f561-46da-a645-429a1112fc50/tcga1_in5755_att1/aa273c14-f561-46da-a645-429a1112fc50!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/50/aa273c14-f561-46da-a645-429a1112fc50/tcga1_in5755_att1/aa273c14-f561-46da-a645-429a1112fc50!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BD-A2L6-11A-21R-A213-07","LIHC","normal"
"437","f7e80956-dd3e-40a2-9d18-d65652162350","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/50/f7e80956-dd3e-40a2-9d18-d65652162350/tcga1_in8782_att1/f7e80956-dd3e-40a2-9d18-d65652162350!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/50/f7e80956-dd3e-40a2-9d18-d65652162350/tcga1_in8782_att1/f7e80956-dd3e-40a2-9d18-d65652162350!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-HD-8635-11A-01R-2403-07","HNSC","normal"
"438","6131c312-71ef-4e2e-b73e-76a3c85f368e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/6131c312-71ef-4e2e-b73e-76a3c85f368e/tcga1_in646_att0/6131c312-71ef-4e2e-b73e-76a3c85f368e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/6131c312-71ef-4e2e-b73e-76a3c85f368e/tcga1_in646_att0/6131c312-71ef-4e2e-b73e-76a3c85f368e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-KN-8435-11A-01R-2315-07","KICH","normal"
"439","a9c13940-c140-413a-b9c6-30fe012fc38e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/a9c13940-c140-413a-b9c6-30fe012fc38e/tcga1_in1068_att0/a9c13940-c140-413a-b9c6-30fe012fc38e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/a9c13940-c140-413a-b9c6-30fe012fc38e/tcga1_in1068_att0/a9c13940-c140-413a-b9c6-30fe012fc38e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BH-A0DK-11A-13R-A089-07","BRCA","normal"
"440","9b979dbe-6bae-4631-a37d-3f57cd81d98e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/9b979dbe-6bae-4631-a37d-3f57cd81d98e/tcga1_in1295_att0/9b979dbe-6bae-4631-a37d-3f57cd81d98e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/9b979dbe-6bae-4631-a37d-3f57cd81d98e/tcga1_in1295_att0/9b979dbe-6bae-4631-a37d-3f57cd81d98e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EJ-7125-11A-01R-1965-07","PRAD","normal"
"441","1a785678-ee7b-4e75-9c14-c3efcc25488e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/1a785678-ee7b-4e75-9c14-c3efcc25488e/tcga1_in3190_att0/1a785678-ee7b-4e75-9c14-c3efcc25488e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/1a785678-ee7b-4e75-9c14-c3efcc25488e/tcga1_in3190_att0/1a785678-ee7b-4e75-9c14-c3efcc25488e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-J4-A83J-11A-11R-A36G-07","PRAD","normal"
"442","dcd81371-253f-4672-aa92-9f27a338f68e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/dcd81371-253f-4672-aa92-9f27a338f68e/tcga1_in5638_att1/dcd81371-253f-4672-aa92-9f27a338f68e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/dcd81371-253f-4672-aa92-9f27a338f68e/tcga1_in5638_att1/dcd81371-253f-4672-aa92-9f27a338f68e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CV-7235-11A-01R-2016-07","HNSC","normal"
"443","64de217d-a810-481e-a654-7d1b36d2858e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/64de217d-a810-481e-a654-7d1b36d2858e/tcga1_in5605_att1/64de217d-a810-481e-a654-7d1b36d2858e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/64de217d-a810-481e-a654-7d1b36d2858e/tcga1_in5605_att1/64de217d-a810-481e-a654-7d1b36d2858e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BR-6453-11A-01R-1802-13","STAD","normal"
"444","dfb9eeee-ce1c-41f8-811a-d312c3f53e8e","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/dfb9eeee-ce1c-41f8-811a-d312c3f53e8e/tcga1_in8324_att1/dfb9eeee-ce1c-41f8-811a-d312c3f53e8e!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/8e/dfb9eeee-ce1c-41f8-811a-d312c3f53e8e/tcga1_in8324_att1/dfb9eeee-ce1c-41f8-811a-d312c3f53e8e!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CZ-5465-11A-01R-1503-07","KIRC","normal"
"445","480836ed-a4a4-47e5-ae6f-5cccadd0e490","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/90/480836ed-a4a4-47e5-ae6f-5cccadd0e490/tcga1_in5965_att1/480836ed-a4a4-47e5-ae6f-5cccadd0e490!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/90/480836ed-a4a4-47e5-ae6f-5cccadd0e490/tcga1_in5965_att1/480836ed-a4a4-47e5-ae6f-5cccadd0e490!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AX-A0IZ-11A-11R-A27V-07","UCEC","normal"
"446","e64eecad-f517-4bb8-b77b-80308a0b8390","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/90/e64eecad-f517-4bb8-b77b-80308a0b8390/tcga1_in6236_att1/e64eecad-f517-4bb8-b77b-80308a0b8390!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/90/e64eecad-f517-4bb8-b77b-80308a0b8390/tcga1_in6236_att1/e64eecad-f517-4bb8-b77b-80308a0b8390!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-DZ-6133-11A-01R-1965-07","KIRP","normal"
"447","bb2d30e9-f169-4579-9512-c1853e6b1290","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/90/bb2d30e9-f169-4579-9512-c1853e6b1290/tcga1_in10016_att2/bb2d30e9-f169-4579-9512-c1853e6b1290!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/90/bb2d30e9-f169-4579-9512-c1853e6b1290/tcga1_in10016_att2/bb2d30e9-f169-4579-9512-c1853e6b1290!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-A7-A13E-11A-61R-A12P-07","BRCA","normal"
"448","e0d985fc-e023-4cc5-9fb3-ab1eb6cfb31c","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/1c/e0d985fc-e023-4cc5-9fb3-ab1eb6cfb31c/tcga1_in2394_att0/e0d985fc-e023-4cc5-9fb3-ab1eb6cfb31c!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/1c/e0d985fc-e023-4cc5-9fb3-ab1eb6cfb31c/tcga1_in2394_att0/e0d985fc-e023-4cc5-9fb3-ab1eb6cfb31c!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-CZ-5454-11A-01R-1503-07","KIRC","normal"
"449","c0c26822-2e9f-4fb0-81d4-575027c8b71c","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/1c/c0c26822-2e9f-4fb0-81d4-575027c8b71c/tcga1_in4119_att0/c0c26822-2e9f-4fb0-81d4-575027c8b71c!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/1c/c0c26822-2e9f-4fb0-81d4-575027c8b71c/tcga1_in4119_att0/c0c26822-2e9f-4fb0-81d4-575027c8b71c!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-FU-A3EO-11A-13R-A213-07","CESC","normal"
"450","39671341-d0d9-4aa9-94f1-1dc10254e91c","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/1c/39671341-d0d9-4aa9-94f1-1dc10254e91c/tcga1_in9794_att1/39671341-d0d9-4aa9-94f1-1dc10254e91c!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/1c/39671341-d0d9-4aa9-94f1-1dc10254e91c/tcga1_in9794_att1/39671341-d0d9-4aa9-94f1-1dc10254e91c!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EJ-7781-11A-01R-2118-07","PRAD","normal"
"451","479b4832-82db-4176-9d24-d588f2903617","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/17/479b4832-82db-4176-9d24-d588f2903617/tcga1_in1320_att0/479b4832-82db-4176-9d24-d588f2903617!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/17/479b4832-82db-4176-9d24-d588f2903617/tcga1_in1320_att0/479b4832-82db-4176-9d24-d588f2903617!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-EJ-7794-11A-01R-2118-07","PRAD","normal"
"452","e96ae267-3e23-4ea9-93e2-d92558155a17","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/17/e96ae267-3e23-4ea9-93e2-d92558155a17/tcga1_in5955_att1/e96ae267-3e23-4ea9-93e2-d92558155a17!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/17/e96ae267-3e23-4ea9-93e2-d92558155a17/tcga1_in5955_att1/e96ae267-3e23-4ea9-93e2-d92558155a17!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AJ-A3NE-11A-11R-A22K-07","UCEC","normal"
"453","0473d752-a1f0-4b10-b825-e6e6deadeb17","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/17/0473d752-a1f0-4b10-b825-e6e6deadeb17/tcga1_in8428_att1/0473d752-a1f0-4b10-b825-e6e6deadeb17!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/17/0473d752-a1f0-4b10-b825-e6e6deadeb17/tcga1_in8428_att1/0473d752-a1f0-4b10-b825-e6e6deadeb17!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-49-6744-11A-01R-1858-07","LUAD","normal"
"454","655bd3af-5094-4b19-93a8-401c70369b17","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/17/655bd3af-5094-4b19-93a8-401c70369b17/tcga1_in8604_att2/655bd3af-5094-4b19-93a8-401c70369b17!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/17/655bd3af-5094-4b19-93a8-401c70369b17/tcga1_in8604_att2/655bd3af-5094-4b19-93a8-401c70369b17!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-K1-A3PO-11A-12R-A21T-07","SARC","normal"
"455","91c42a74-04d8-42b8-9347-a842f80e44db","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/db/91c42a74-04d8-42b8-9347-a842f80e44db/tcga1_in5245_att1/91c42a74-04d8-42b8-9347-a842f80e44db!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/db/91c42a74-04d8-42b8-9347-a842f80e44db/tcga1_in5245_att1/91c42a74-04d8-42b8-9347-a842f80e44db!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BT-A20N-11A-11R-A14Y-07","BLCA","normal"
"456","bbfef368-7fc6-47dd-8ddc-f1554238acdb","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/db/bbfef368-7fc6-47dd-8ddc-f1554238acdb/tcga1_in6620_att1/bbfef368-7fc6-47dd-8ddc-f1554238acdb!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/db/bbfef368-7fc6-47dd-8ddc-f1554238acdb/tcga1_in6620_att1/bbfef368-7fc6-47dd-8ddc-f1554238acdb!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BH-A0H5-11A-62R-A115-07","BRCA","normal"
"457","9df2f46f-a133-4892-b895-3102f7aca5db","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/db/9df2f46f-a133-4892-b895-3102f7aca5db/tcga1_in7446_att1/9df2f46f-a133-4892-b895-3102f7aca5db!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/db/9df2f46f-a133-4892-b895-3102f7aca5db/tcga1_in7446_att1/9df2f46f-a133-4892-b895-3102f7aca5db!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AF-5654-11A-11R-1660-07","READ","normal"
"458","05aa4aef-5476-456c-b346-c522080f8307","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/07/05aa4aef-5476-456c-b346-c522080f8307/tcga1_in3119_att0/05aa4aef-5476-456c-b346-c522080f8307!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/07/05aa4aef-5476-456c-b346-c522080f8307/tcga1_in3119_att0/05aa4aef-5476-456c-b346-c522080f8307!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-B2-5636-11A-01R-1541-07","KIRC","normal"
"459","05da19c3-8be5-43f2-aae3-74c03eb5a70b","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/0b/05da19c3-8be5-43f2-aae3-74c03eb5a70b/tcga1_in742_att0/05da19c3-8be5-43f2-aae3-74c03eb5a70b!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/0b/05da19c3-8be5-43f2-aae3-74c03eb5a70b/tcga1_in742_att0/05da19c3-8be5-43f2-aae3-74c03eb5a70b!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-W5-AA31-11A-11R-A41I-07","CHOL","normal"
"460","01828596-79ca-4cf0-b178-9d4e134fc80b","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/0b/01828596-79ca-4cf0-b178-9d4e134fc80b/tcga1_in2247_att0/01828596-79ca-4cf0-b178-9d4e134fc80b!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/0b/01828596-79ca-4cf0-b178-9d4e134fc80b/tcga1_in2247_att0/01828596-79ca-4cf0-b178-9d4e134fc80b!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-BQ-5884-11A-01R-1592-07","KIRP","normal"
"461","3d3ea6cc-35f0-416e-9fc8-394d005a2b0b","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/0b/3d3ea6cc-35f0-416e-9fc8-394d005a2b0b/tcga1_in8437_att1/3d3ea6cc-35f0-416e-9fc8-394d005a2b0b!tcga!hg38!gdc.all.bw","/dcs04/hansen/data/recount3/tcga_monorail_output/recount_pump_output/ga/tcga/0b/3d3ea6cc-35f0-416e-9fc8-394d005a2b0b/tcga1_in8437_att1/3d3ea6cc-35f0-416e-9fc8-394d005a2b0b!tcga!hg38!gdc.bamcount_nonref.csv.zst","TCGA-AA-3534-11A-01R-A32Z-07","COAD","normal"
